len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_pemt,diff_pemt,absdiff_pemt,nabsdiff_pemt,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2        
40,69,29,29,0.725,87,47,47,1.175,87,47,47,1.175,84,44,44,1.1
66,128,62,62,0.9393939393939394,128,62,62,0.9393939393939394,134,68,68,1.0303030303030303,135,69,69,1.0454545454545454
60,152,92,92,1.5333333333333334,125,65,65,1.0833333333333333,117,57,57,0.95,92,32,32,0.5333333333333333
47,109,62,62,1.3191489361702127,112,65,65,1.3829787234042554,114,67,67,1.425531914893617,109,62,62,1.3191489361702127
45,108,63,63,1.4,85,40,40,0.8888888888888888,90,45,45,1.0,91,46,46,1.0222222222222221
56,137,81,81,1.4464285714285714,115,59,59,1.0535714285714286,151,95,95,1.6964285714285714,138,82,82,1.4642857142857142
25,66,41,41,1.64,55,30,30,1.2,68,43,43,1.72,56,31,31,1.24
23,65,42,42,1.826086956521739,69,46,46,2.0,70,47,47,2.0434782608695654,62,39,39,1.6956521739130435
79,177,98,98,1.240506329113924,169,90,90,1.139240506329114,169,90,90,1.139240506329114,168,89,89,1.1265822784810127
22,53,31,31,1.4090909090909092,50,28,28,1.2727272727272727,56,34,34,1.5454545454545454,65,43,43,1.9545454545454546
35,98,63,63,1.8,110,75,75,2.142857142857143,82,47,47,1.3428571428571427,83,48,48,1.3714285714285714
75,151,76,76,1.0133333333333334,129,54,54,0.72,152,77,77,1.0266666666666666,142,67,67,0.8933333333333333
26,73,47,47,1.8076923076923077,82,56,56,2.1538461538461537,67,41,41,1.5769230769230769,60,34,34,1.3076923076923077
24,40,16,16,0.6666666666666666,39,15,15,0.625,46,22,22,0.9166666666666666,43,19,19,0.7916666666666666
41,102,61,61,1.4878048780487805,101,60,60,1.4634146341463414,87,46,46,1.1219512195121952,92,51,51,1.2439024390243902
59,129,70,70,1.1864406779661016,136,77,77,1.305084745762712,110,51,51,0.864406779661017,126,67,67,1.1355932203389831
158,149,-9,9,0.056962025316455694,150,-8,8,0.05063291139240506,147,-11,11,0.06962025316455696,191,33,33,0.2088607594936709
108,135,27,27,0.25,131,23,23,0.21296296296296297,125,17,17,0.1574074074074074,149,41,41,0.37962962962962965
22,60,38,38,1.7272727272727273,43,21,21,0.9545454545454546,47,25,25,1.1363636363636365,46,24,24,1.0909090909090908
41,92,51,51,1.2439024390243902,81,40,40,0.975609756097561,69,28,28,0.6829268292682927,71,30,30,0.7317073170731707
40,88,48,48,1.2,79,39,39,0.975,77,37,37,0.925,79,39,39,0.975
30,61,31,31,1.0333333333333334,62,32,32,1.0666666666666667,66,36,36,1.2,58,28,28,0.9333333333333333
9,17,8,8,0.8888888888888888,16,7,7,0.7777777777777778,15,6,6,0.6666666666666666,15,6,6,0.6666666666666666
59,122,63,63,1.0677966101694916,135,76,76,1.2881355932203389,116,57,57,0.9661016949152542,111,52,52,0.8813559322033898
92,237,145,145,1.576086956521739,205,113,113,1.2282608695652173,197,105,105,1.141304347826087,145,53,53,0.5760869565217391
40,121,81,81,2.025,99,59,59,1.475,113,73,73,1.825,128,88,88,2.2
23,46,23,23,1.0,44,21,21,0.9130434782608695,52,29,29,1.2608695652173914,37,14,14,0.6086956521739131
50,128,78,78,1.56,112,62,62,1.24,88,38,38,0.76,77,27,27,0.54
46,121,75,75,1.6304347826086956,92,46,46,1.0,88,42,42,0.9130434782608695,93,47,47,1.0217391304347827
97,172,75,75,0.7731958762886598,161,64,64,0.6597938144329897,138,41,41,0.422680412371134,160,63,63,0.6494845360824743
162,349,187,187,1.154320987654321,293,131,131,0.808641975308642,320,158,158,0.9753086419753086,323,161,161,0.9938271604938271
45,100,55,55,1.2222222222222223,108,63,63,1.4,91,46,46,1.0222222222222221,91,46,46,1.0222222222222221
66,135,69,69,1.0454545454545454,132,66,66,1.0,118,52,52,0.7878787878787878,114,48,48,0.7272727272727273
97,141,44,44,0.4536082474226804,149,52,52,0.5360824742268041,126,29,29,0.29896907216494845,147,50,50,0.5154639175257731
66,137,71,71,1.0757575757575757,136,70,70,1.0606060606060606,152,86,86,1.303030303030303,131,65,65,0.9848484848484849
29,52,23,23,0.7931034482758621,52,23,23,0.7931034482758621,56,27,27,0.9310344827586207,52,23,23,0.7931034482758621
106,209,103,103,0.9716981132075472,188,82,82,0.7735849056603774,198,92,92,0.8679245283018868,202,96,96,0.9056603773584906
99,184,85,85,0.8585858585858586,209,110,110,1.1111111111111112,194,95,95,0.9595959595959596,195,96,96,0.9696969696969697
64,143,79,79,1.234375,192,128,128,2.0,176,112,112,1.75,171,107,107,1.671875
40,84,44,44,1.1,79,39,39,0.975,90,50,50,1.25,90,50,50,1.25
49,79,30,30,0.6122448979591837,95,46,46,0.9387755102040817,93,44,44,0.8979591836734694,93,44,44,0.8979591836734694
29,75,46,46,1.5862068965517242,51,22,22,0.7586206896551724,62,33,33,1.1379310344827587,61,32,32,1.103448275862069
20,28,8,8,0.4,27,7,7,0.35,22,2,2,0.1,26,6,6,0.3
128,304,176,176,1.375,255,127,127,0.9921875,229,101,101,0.7890625,239,111,111,0.8671875
37,71,34,34,0.918918918918919,91,54,54,1.4594594594594594,85,48,48,1.2972972972972974,90,53,53,1.4324324324324325
117,244,127,127,1.0854700854700854,244,127,127,1.0854700854700854,237,120,120,1.0256410256410255,224,107,107,0.9145299145299145
102,207,105,105,1.0294117647058822,237,135,135,1.3235294117647058,142,40,40,0.39215686274509803,187,85,85,0.8333333333333334
61,168,107,107,1.7540983606557377,164,103,103,1.6885245901639345,158,97,97,1.5901639344262295,153,92,92,1.5081967213114753
140,280,140,140,1.0,279,139,139,0.9928571428571429,272,132,132,0.9428571428571428,298,158,158,1.1285714285714286
57,132,75,75,1.3157894736842106,139,82,82,1.4385964912280702,123,66,66,1.1578947368421053,98,41,41,0.7192982456140351
56,153,97,97,1.7321428571428572,158,102,102,1.8214285714285714,162,106,106,1.8928571428571428,150,94,94,1.6785714285714286
63,89,26,26,0.4126984126984127,89,26,26,0.4126984126984127,104,41,41,0.6507936507936508,81,18,18,0.2857142857142857
58,131,73,73,1.2586206896551724,130,72,72,1.2413793103448276,97,39,39,0.6724137931034483,102,44,44,0.7586206896551724
55,148,93,93,1.690909090909091,97,42,42,0.7636363636363637,91,36,36,0.6545454545454545,98,43,43,0.7818181818181819
91,197,106,106,1.164835164835165,232,141,141,1.5494505494505495,195,104,104,1.1428571428571428,191,100,100,1.098901098901099
53,128,75,75,1.4150943396226414,119,66,66,1.2452830188679245,103,50,50,0.9433962264150944,106,53,53,1.0
50,84,34,34,0.68,94,44,44,0.88,97,47,47,0.94,94,44,44,0.88
63,110,47,47,0.746031746031746,116,53,53,0.8412698412698413,110,47,47,0.746031746031746,104,41,41,0.6507936507936508
107,257,150,150,1.4018691588785046,223,116,116,1.0841121495327102,210,103,103,0.9626168224299065,230,123,123,1.1495327102803738
90,268,178,178,1.9777777777777779,215,125,125,1.3888888888888888,246,156,156,1.7333333333333334,257,167,167,1.8555555555555556
234,551,317,317,1.3547008547008548,468,234,234,1.0,478,244,244,1.0427350427350428,498,264,264,1.1282051282051282
28,74,46,46,1.6428571428571428,60,32,32,1.1428571428571428,46,18,18,0.6428571428571429,60,32,32,1.1428571428571428
88,206,118,118,1.3409090909090908,204,116,116,1.3181818181818181,158,70,70,0.7954545454545454,156,68,68,0.7727272727272727
56,111,55,55,0.9821428571428571,105,49,49,0.875,105,49,49,0.875,122,66,66,1.1785714285714286
59,112,53,53,0.8983050847457628,112,53,53,0.8983050847457628,126,67,67,1.1355932203389831,112,53,53,0.8983050847457628
106,244,138,138,1.3018867924528301,174,68,68,0.6415094339622641,197,91,91,0.8584905660377359,191,85,85,0.8018867924528302
68,160,92,92,1.3529411764705883,159,91,91,1.338235294117647,138,70,70,1.0294117647058822,154,86,86,1.2647058823529411
70,176,106,106,1.5142857142857142,148,78,78,1.1142857142857143,131,61,61,0.8714285714285714,134,64,64,0.9142857142857143
42,116,74,74,1.7619047619047619,83,41,41,0.9761904761904762,100,58,58,1.380952380952381,94,52,52,1.2380952380952381
50,116,66,66,1.32,122,72,72,1.44,126,76,76,1.52,123,73,73,1.46
43,113,70,70,1.627906976744186,119,76,76,1.7674418604651163,103,60,60,1.3953488372093024,105,62,62,1.441860465116279
46,78,32,32,0.6956521739130435,93,47,47,1.0217391304347827,96,50,50,1.0869565217391304,80,34,34,0.7391304347826086
107,93,-14,14,0.1308411214953271,160,53,53,0.4953271028037383,171,64,64,0.5981308411214953,192,85,85,0.794392523364486
96,193,97,97,1.0104166666666667,181,85,85,0.8854166666666666,172,76,76,0.7916666666666666,163,67,67,0.6979166666666666
129,307,178,178,1.37984496124031,305,176,176,1.3643410852713178,273,144,144,1.1162790697674418,252,123,123,0.9534883720930233
44,75,31,31,0.7045454545454546,72,28,28,0.6363636363636364,92,48,48,1.0909090909090908,82,38,38,0.8636363636363636
74,196,122,122,1.6486486486486487,163,89,89,1.2027027027027026,182,108,108,1.4594594594594594,167,93,93,1.2567567567567568
63,149,86,86,1.3650793650793651,146,83,83,1.3174603174603174,152,89,89,1.4126984126984128,136,73,73,1.1587301587301588
92,225,133,133,1.4456521739130435,210,118,118,1.2826086956521738,211,119,119,1.2934782608695652,200,108,108,1.173913043478261
27,72,45,45,1.6666666666666667,70,43,43,1.5925925925925926,65,38,38,1.4074074074074074,66,39,39,1.4444444444444444
77,135,58,58,0.7532467532467533,158,81,81,1.051948051948052,136,59,59,0.7662337662337663,113,36,36,0.4675324675324675
81,162,81,81,1.0,161,80,80,0.9876543209876543,161,80,80,0.9876543209876543,184,103,103,1.271604938271605
111,254,143,143,1.2882882882882882,233,122,122,1.0990990990990992,231,120,120,1.0810810810810811,228,117,117,1.054054054054054
107,289,182,182,1.7009345794392523,227,120,120,1.1214953271028036,235,128,128,1.1962616822429906,259,152,152,1.4205607476635513
38,124,86,86,2.263157894736842,103,65,65,1.7105263157894737,114,76,76,2.0,70,32,32,0.8421052631578947
33,71,38,38,1.1515151515151516,62,29,29,0.8787878787878788,59,26,26,0.7878787878787878,61,28,28,0.8484848484848485
52,101,49,49,0.9423076923076923,134,82,82,1.5769230769230769,104,52,52,1.0,100,48,48,0.9230769230769231
31,66,35,35,1.1290322580645162,81,50,50,1.6129032258064515,64,33,33,1.064516129032258,68,37,37,1.1935483870967742
49,163,114,114,2.326530612244898,130,81,81,1.653061224489796,133,84,84,1.7142857142857142,139,90,90,1.836734693877551
91,208,117,117,1.2857142857142858,184,93,93,1.021978021978022,192,101,101,1.10989010989011,180,89,89,0.978021978021978
55,115,60,60,1.0909090909090908,104,49,49,0.8909090909090909,108,53,53,0.9636363636363636,98,43,43,0.7818181818181819
62,163,101,101,1.6290322580645162,136,74,74,1.1935483870967742,160,98,98,1.5806451612903225,144,82,82,1.3225806451612903
83,180,97,97,1.1686746987951808,177,94,94,1.1325301204819278,213,130,130,1.5662650602409638,178,95,95,1.144578313253012
51,128,77,77,1.5098039215686274,122,71,71,1.392156862745098,120,69,69,1.3529411764705883,104,53,53,1.0392156862745099
40,89,49,49,1.225,111,71,71,1.775,96,56,56,1.4,89,49,49,1.225
41,82,41,41,1.0,67,26,26,0.6341463414634146,71,30,30,0.7317073170731707,89,48,48,1.170731707317073
81,209,128,128,1.5802469135802468,189,108,108,1.3333333333333333,174,93,93,1.1481481481481481,180,99,99,1.2222222222222223
71,171,100,100,1.408450704225352,162,91,91,1.2816901408450705,151,80,80,1.1267605633802817,166,95,95,1.3380281690140845
131,277,146,146,1.1145038167938932,274,143,143,1.0916030534351144,260,129,129,0.9847328244274809,248,117,117,0.8931297709923665
69,171,102,102,1.4782608695652173,174,105,105,1.5217391304347827,157,88,88,1.2753623188405796,173,104,104,1.5072463768115942
74,169,95,95,1.2837837837837838,168,94,94,1.2702702702702702,172,98,98,1.3243243243243243,153,79,79,1.0675675675675675
88,201,113,113,1.2840909090909092,192,104,104,1.1818181818181819,193,105,105,1.1931818181818181,196,108,108,1.2272727272727273
32,90,58,58,1.8125,100,68,68,2.125,93,61,61,1.90625,86,54,54,1.6875
44,103,59,59,1.3409090909090908,125,81,81,1.8409090909090908,102,58,58,1.3181818181818181,95,51,51,1.1590909090909092
30,75,45,45,1.5,90,60,60,2.0,85,55,55,1.8333333333333333,83,53,53,1.7666666666666666
30,82,52,52,1.7333333333333334,71,41,41,1.3666666666666667,74,44,44,1.4666666666666666,69,39,39,1.3
46,116,70,70,1.5217391304347827,103,57,57,1.2391304347826086,110,64,64,1.391304347826087,107,61,61,1.326086956521739
23,69,46,46,2.0,66,43,43,1.8695652173913044,72,49,49,2.130434782608696,64,41,41,1.7826086956521738
104,164,60,60,0.5769230769230769,109,5,5,0.04807692307692308,139,35,35,0.33653846153846156,200,96,96,0.9230769230769231
20,83,63,63,3.15,53,33,33,1.65,54,34,34,1.7,52,32,32,1.6
34,78,44,44,1.2941176470588236,92,58,58,1.7058823529411764,108,74,74,2.176470588235294,82,48,48,1.411764705882353
45,149,104,104,2.311111111111111,89,44,44,0.9777777777777777,109,64,64,1.4222222222222223,124,79,79,1.7555555555555555
110,158,48,48,0.43636363636363634,159,49,49,0.44545454545454544,160,50,50,0.45454545454545453,168,58,58,0.5272727272727272
68,203,135,135,1.9852941176470589,151,83,83,1.2205882352941178,142,74,74,1.088235294117647,157,89,89,1.3088235294117647
37,86,49,49,1.3243243243243243,100,63,63,1.7027027027027026,90,53,53,1.4324324324324325,79,42,42,1.135135135135135
46,133,87,87,1.891304347826087,103,57,57,1.2391304347826086,97,51,51,1.108695652173913,81,35,35,0.7608695652173914
54,88,34,34,0.6296296296296297,96,42,42,0.7777777777777778,93,39,39,0.7222222222222222,89,35,35,0.6481481481481481
100,263,163,163,1.63,195,95,95,0.95,199,99,99,0.99,234,134,134,1.34
50,135,85,85,1.7,124,74,74,1.48,106,56,56,1.12,116,66,66,1.32
102,148,46,46,0.45098039215686275,166,64,64,0.6274509803921569,144,42,42,0.4117647058823529,158,56,56,0.5490196078431373
78,161,83,83,1.064102564102564,189,111,111,1.4230769230769231,145,67,67,0.8589743589743589,106,28,28,0.358974358974359
79,223,144,144,1.8227848101265822,169,90,90,1.139240506329114,171,92,92,1.1645569620253164,180,101,101,1.2784810126582278
97,131,34,34,0.35051546391752575,135,38,38,0.3917525773195876,114,17,17,0.17525773195876287,132,35,35,0.36082474226804123
74,166,92,92,1.2432432432432432,167,93,93,1.2567567567567568,158,84,84,1.135135135135135,151,77,77,1.0405405405405406
119,206,87,87,0.7310924369747899,162,43,43,0.36134453781512604,166,47,47,0.3949579831932773,165,46,46,0.3865546218487395
65,129,64,64,0.9846153846153847,146,81,81,1.2461538461538462,128,63,63,0.9692307692307692,118,53,53,0.8153846153846154
76,95,19,19,0.25,89,13,13,0.17105263157894737,88,12,12,0.15789473684210525,108,32,32,0.42105263157894735
50,79,29,29,0.58,65,15,15,0.3,59,9,9,0.18,62,12,12,0.24
143,178,35,35,0.24475524475524477,259,116,116,0.8111888111888111,212,69,69,0.4825174825174825,222,79,79,0.5524475524475524
111,122,11,11,0.0990990990990991,141,30,30,0.2702702702702703,131,20,20,0.18018018018018017,141,30,30,0.2702702702702703
135,139,4,4,0.02962962962962963,135,0,0,0.0,121,-14,14,0.1037037037037037,159,24,24,0.17777777777777778
79,91,12,12,0.1518987341772152,93,14,14,0.17721518987341772,86,7,7,0.08860759493670886,114,35,35,0.4430379746835443
109,161,52,52,0.47706422018348627,143,34,34,0.3119266055045872,148,39,39,0.3577981651376147,147,38,38,0.3486238532110092
173,251,78,78,0.4508670520231214,245,72,72,0.4161849710982659,212,39,39,0.2254335260115607,231,58,58,0.3352601156069364
121,138,17,17,0.14049586776859505,110,-11,11,0.09090909090909091,112,-9,9,0.0743801652892562,161,40,40,0.3305785123966942
52,93,41,41,0.7884615384615384,84,32,32,0.6153846153846154,93,41,41,0.7884615384615384,96,44,44,0.8461538461538461
42,91,49,49,1.1666666666666667,105,63,63,1.5,82,40,40,0.9523809523809523,89,47,47,1.119047619047619
72,152,80,80,1.1111111111111112,174,102,102,1.4166666666666667,144,72,72,1.0,133,61,61,0.8472222222222222
60,108,48,48,0.8,129,69,69,1.15,110,50,50,0.8333333333333334,95,35,35,0.5833333333333334
249,254,5,5,0.020080321285140562,266,17,17,0.06827309236947791,266,17,17,0.06827309236947791,311,62,62,0.24899598393574296
45,105,60,60,1.3333333333333333,90,45,45,1.0,81,36,36,0.8,82,37,37,0.8222222222222222
124,255,131,131,1.0564516129032258,181,57,57,0.4596774193548387,218,94,94,0.7580645161290323,236,112,112,0.9032258064516129
114,209,95,95,0.8333333333333334,184,70,70,0.6140350877192983,187,73,73,0.6403508771929824,204,90,90,0.7894736842105263
87,186,99,99,1.1379310344827587,150,63,63,0.7241379310344828,153,66,66,0.7586206896551724,123,36,36,0.41379310344827586
86,157,71,71,0.8255813953488372,118,32,32,0.37209302325581395,131,45,45,0.5232558139534884,151,65,65,0.7558139534883721
55,53,-2,2,0.03636363636363636,49,-6,6,0.10909090909090909,94,39,39,0.7090909090909091,93,38,38,0.6909090909090909
13,21,8,8,0.6153846153846154,21,8,8,0.6153846153846154,14,1,1,0.07692307692307693,14,1,1,0.07692307692307693
123,255,132,132,1.0731707317073171,220,97,97,0.7886178861788617,167,44,44,0.35772357723577236,181,58,58,0.4715447154471545
67,134,67,67,1.0,123,56,56,0.835820895522388,111,44,44,0.6567164179104478,120,53,53,0.7910447761194029
79,115,36,36,0.45569620253164556,107,28,28,0.35443037974683544,104,25,25,0.31645569620253167,104,25,25,0.31645569620253167
22,49,27,27,1.2272727272727273,44,22,22,1.0,37,15,15,0.6818181818181818,44,22,22,1.0
85,154,69,69,0.8117647058823529,152,67,67,0.788235294117647,154,69,69,0.8117647058823529,185,100,100,1.1764705882352942
61,139,78,78,1.278688524590164,129,68,68,1.1147540983606556,128,67,67,1.098360655737705,122,61,61,1.0
47,110,63,63,1.3404255319148937,101,54,54,1.148936170212766,90,43,43,0.9148936170212766,79,32,32,0.6808510638297872
48,67,19,19,0.3958333333333333,67,19,19,0.3958333333333333,67,19,19,0.3958333333333333,59,11,11,0.22916666666666666
70,101,31,31,0.44285714285714284,114,44,44,0.6285714285714286,126,56,56,0.8,111,41,41,0.5857142857142857
90,162,72,72,0.8,171,81,81,0.9,179,89,89,0.9888888888888889,170,80,80,0.8888888888888888
30,74,44,44,1.4666666666666666,46,16,16,0.5333333333333333,45,15,15,0.5,42,12,12,0.4
38,74,36,36,0.9473684210526315,81,43,43,1.131578947368421,85,47,47,1.236842105263158,80,42,42,1.105263157894737
33,69,36,36,1.0909090909090908,69,36,36,1.0909090909090908,69,36,36,1.0909090909090908,61,28,28,0.8484848484848485
52,104,52,52,1.0,115,63,63,1.2115384615384615,105,53,53,1.0192307692307692,95,43,43,0.8269230769230769
30,65,35,35,1.1666666666666667,58,28,28,0.9333333333333333,61,31,31,1.0333333333333334,59,29,29,0.9666666666666667
35,72,37,37,1.0571428571428572,55,20,20,0.5714285714285714,57,22,22,0.6285714285714286,57,22,22,0.6285714285714286
63,153,90,90,1.4285714285714286,129,66,66,1.0476190476190477,133,70,70,1.1111111111111112,123,60,60,0.9523809523809523
57,115,58,58,1.0175438596491229,101,44,44,0.7719298245614035,109,52,52,0.9122807017543859,92,35,35,0.6140350877192983
32,77,45,45,1.40625,80,48,48,1.5,87,55,55,1.71875,79,47,47,1.46875
79,143,64,64,0.810126582278481,183,104,104,1.3164556962025316,168,89,89,1.1265822784810127,153,74,74,0.9367088607594937
75,137,62,62,0.8266666666666667,142,67,67,0.8933333333333333,142,67,67,0.8933333333333333,140,65,65,0.8666666666666667
40,94,54,54,1.35,81,41,41,1.025,71,31,31,0.775,64,24,24,0.6
34,41,7,7,0.20588235294117646,63,29,29,0.8529411764705882,58,24,24,0.7058823529411765,63,29,29,0.8529411764705882
46,99,53,53,1.1521739130434783,98,52,52,1.1304347826086956,114,68,68,1.4782608695652173,106,60,60,1.3043478260869565
61,126,65,65,1.0655737704918034,132,71,71,1.1639344262295082,118,57,57,0.9344262295081968,113,52,52,0.8524590163934426
55,143,88,88,1.6,125,70,70,1.2727272727272727,142,87,87,1.5818181818181818,126,71,71,1.290909090909091
79,143,64,64,0.810126582278481,130,51,51,0.6455696202531646,153,74,74,0.9367088607594937,128,49,49,0.620253164556962
84,133,49,49,0.5833333333333334,159,75,75,0.8928571428571429,153,69,69,0.8214285714285714,127,43,43,0.5119047619047619
108,190,82,82,0.7592592592592593,201,93,93,0.8611111111111112,202,94,94,0.8703703703703703,192,84,84,0.7777777777777778
33,47,14,14,0.42424242424242425,47,14,14,0.42424242424242425,58,25,25,0.7575757575757576,53,20,20,0.6060606060606061
66,161,95,95,1.4393939393939394,139,73,73,1.106060606060606,132,66,66,1.0,150,84,84,1.2727272727272727
53,106,53,53,1.0,118,65,65,1.2264150943396226,93,40,40,0.7547169811320755,88,35,35,0.660377358490566
82,133,51,51,0.6219512195121951,144,62,62,0.7560975609756098,138,56,56,0.6829268292682927,148,66,66,0.8048780487804879
67,151,84,84,1.2537313432835822,144,77,77,1.1492537313432836,141,74,74,1.1044776119402986,130,63,63,0.9402985074626866
62,153,91,91,1.467741935483871,131,69,69,1.1129032258064515,129,67,67,1.0806451612903225,152,90,90,1.4516129032258065
92,145,53,53,0.5760869565217391,184,92,92,1.0,142,50,50,0.5434782608695652,183,91,91,0.9891304347826086
18,46,28,28,1.5555555555555556,44,26,26,1.4444444444444444,43,25,25,1.3888888888888888,40,22,22,1.2222222222222223
67,163,96,96,1.4328358208955223,123,56,56,0.835820895522388,142,75,75,1.1194029850746268,101,34,34,0.5074626865671642
