len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_penmt1,diff_penmt1,absdiff_penmt1,nabsdiff_penmt1,        len_penmt2,diff_penmt2,absdiff_penmt2,nabsdiff_penmt2,        len_pesmt1,diff_pesmt1,absdiff_pesmt1,nabsdiff_pesmt1,        len_pesmt2,diff_pesmt2,absdiff_pesmt2,nabsdiff_pesmt2,        len_pesmt3,diff_pesmt3,absdiff_pesmt3,nabsdiff_pesmt3,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2,        len_smt1,diff_smt1,absdiff_smt1,nabsdiff_smt1,        len_smt2,diff_smt2,absdiff_smt2,nabsdiff_smt2,        len_smt3,diff_smt3,absdiff_smt3,nabsdiff_smt3        
44,44,0,0,0.0,49,5,5,0.11363636363636363,48,4,4,0.09090909090909091,49,5,5,0.11363636363636363,52,8,8,0.18181818181818182,45,1,1,0.022727272727272728,49,5,5,0.11363636363636363,49,5,5,0.11363636363636363,49,5,5,0.11363636363636363,50,6,6,0.13636363636363635,45,1,1,0.022727272727272728
35,40,5,5,0.14285714285714285,42,7,7,0.2,40,5,5,0.14285714285714285,40,5,5,0.14285714285714285,42,7,7,0.2,40,5,5,0.14285714285714285,42,7,7,0.2,40,5,5,0.14285714285714285,40,5,5,0.14285714285714285,40,5,5,0.14285714285714285,40,5,5,0.14285714285714285
114,128,14,14,0.12280701754385964,138,24,24,0.21052631578947367,131,17,17,0.14912280701754385,144,30,30,0.2631578947368421,142,28,28,0.24561403508771928,134,20,20,0.17543859649122806,138,24,24,0.21052631578947367,138,24,24,0.21052631578947367,134,20,20,0.17543859649122806,140,26,26,0.22807017543859648,130,16,16,0.14035087719298245
220,207,-13,13,0.05909090909090909,252,32,32,0.14545454545454545,257,37,37,0.16818181818181818,264,44,44,0.2,291,71,71,0.32272727272727275,298,78,78,0.35454545454545455,235,15,15,0.06818181818181818,256,36,36,0.16363636363636364,267,47,47,0.21363636363636362,266,46,46,0.20909090909090908,260,40,40,0.18181818181818182
52,50,-2,2,0.038461538461538464,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,57,5,5,0.09615384615384616,56,4,4,0.07692307692307693,57,5,5,0.09615384615384616,56,4,4,0.07692307692307693
32,44,12,12,0.375,49,17,17,0.53125,42,10,10,0.3125,42,10,10,0.3125,45,13,13,0.40625,40,8,8,0.25,39,7,7,0.21875,34,2,2,0.0625,39,7,7,0.21875,35,3,3,0.09375,38,6,6,0.1875
52,60,8,8,0.15384615384615385,62,10,10,0.19230769230769232,62,10,10,0.19230769230769232,76,24,24,0.46153846153846156,62,10,10,0.19230769230769232,60,8,8,0.15384615384615385,62,10,10,0.19230769230769232,62,10,10,0.19230769230769232,59,7,7,0.1346153846153846,61,9,9,0.17307692307692307,58,6,6,0.11538461538461539
170,175,5,5,0.029411764705882353,162,-8,8,0.047058823529411764,170,0,0,0.0,187,17,17,0.1,170,0,0,0.0,163,-7,7,0.041176470588235294,175,5,5,0.029411764705882353,176,6,6,0.03529411764705882,185,15,15,0.08823529411764706,182,12,12,0.07058823529411765,175,5,5,0.029411764705882353
41,40,-1,1,0.024390243902439025,45,4,4,0.0975609756097561,37,-4,4,0.0975609756097561,45,4,4,0.0975609756097561,47,6,6,0.14634146341463414,45,4,4,0.0975609756097561,45,4,4,0.0975609756097561,37,-4,4,0.0975609756097561,46,5,5,0.12195121951219512,46,5,5,0.12195121951219512,44,3,3,0.07317073170731707
47,50,3,3,0.06382978723404255,59,12,12,0.2553191489361702,60,13,13,0.2765957446808511,62,15,15,0.3191489361702128,57,10,10,0.2127659574468085,59,12,12,0.2553191489361702,59,12,12,0.2553191489361702,60,13,13,0.2765957446808511,65,18,18,0.3829787234042553,70,23,23,0.48936170212765956,56,9,9,0.19148936170212766
60,74,14,14,0.23333333333333334,66,6,6,0.1,65,5,5,0.08333333333333333,82,22,22,0.36666666666666664,76,16,16,0.26666666666666666,82,22,22,0.36666666666666664,82,22,22,0.36666666666666664,57,-3,3,0.05,73,13,13,0.21666666666666667,82,22,22,0.36666666666666664,78,18,18,0.3
120,152,32,32,0.26666666666666666,137,17,17,0.14166666666666666,125,5,5,0.041666666666666664,137,17,17,0.14166666666666666,133,13,13,0.10833333333333334,132,12,12,0.1,133,13,13,0.10833333333333334,125,5,5,0.041666666666666664,136,16,16,0.13333333333333333,133,13,13,0.10833333333333334,128,8,8,0.06666666666666667
226,275,49,49,0.2168141592920354,267,41,41,0.18141592920353983,267,41,41,0.18141592920353983,269,43,43,0.1902654867256637,269,43,43,0.1902654867256637,262,36,36,0.1592920353982301,261,35,35,0.15486725663716813,254,28,28,0.12389380530973451,262,36,36,0.1592920353982301,262,36,36,0.1592920353982301,228,2,2,0.008849557522123894
216,260,44,44,0.2037037037037037,285,69,69,0.3194444444444444,273,57,57,0.2638888888888889,283,67,67,0.3101851851851852,277,61,61,0.2824074074074074,276,60,60,0.2777777777777778,274,58,58,0.26851851851851855,273,57,57,0.2638888888888889,271,55,55,0.25462962962962965,282,66,66,0.3055555555555556,274,58,58,0.26851851851851855
89,109,20,20,0.2247191011235955,107,18,18,0.20224719101123595,103,14,14,0.15730337078651685,107,18,18,0.20224719101123595,106,17,17,0.19101123595505617,106,17,17,0.19101123595505617,106,17,17,0.19101123595505617,103,14,14,0.15730337078651685,105,16,16,0.1797752808988764,104,15,15,0.16853932584269662,105,16,16,0.1797752808988764
131,110,-21,21,0.16030534351145037,141,10,10,0.07633587786259542,145,14,14,0.10687022900763359,147,16,16,0.12213740458015267,146,15,15,0.11450381679389313,146,15,15,0.11450381679389313,141,10,10,0.07633587786259542,145,14,14,0.10687022900763359,156,25,25,0.19083969465648856,156,25,25,0.19083969465648856,153,22,22,0.16793893129770993
135,155,20,20,0.14814814814814814,142,7,7,0.05185185185185185,146,11,11,0.08148148148148149,159,24,24,0.17777777777777778,160,25,25,0.18518518518518517,144,9,9,0.06666666666666667,152,17,17,0.1259259259259259,154,19,19,0.14074074074074075,141,6,6,0.044444444444444446,151,16,16,0.11851851851851852,143,8,8,0.05925925925925926
43,48,5,5,0.11627906976744186,60,17,17,0.3953488372093023,47,4,4,0.09302325581395349,55,12,12,0.27906976744186046,60,17,17,0.3953488372093023,60,17,17,0.3953488372093023,58,15,15,0.3488372093023256,36,-7,7,0.16279069767441862,60,17,17,0.3953488372093023,57,14,14,0.32558139534883723,56,13,13,0.3023255813953488
190,229,39,39,0.20526315789473684,233,43,43,0.22631578947368422,216,26,26,0.1368421052631579,215,25,25,0.13157894736842105,218,28,28,0.14736842105263157,222,32,32,0.16842105263157894,216,26,26,0.1368421052631579,213,23,23,0.12105263157894737,219,29,29,0.15263157894736842,210,20,20,0.10526315789473684,216,26,26,0.1368421052631579
90,94,4,4,0.044444444444444446,102,12,12,0.13333333333333333,107,17,17,0.18888888888888888,100,10,10,0.1111111111111111,106,16,16,0.17777777777777778,111,21,21,0.23333333333333334,102,12,12,0.13333333333333333,107,17,17,0.18888888888888888,96,6,6,0.06666666666666667,99,9,9,0.1,107,17,17,0.18888888888888888
43,50,7,7,0.16279069767441862,54,11,11,0.2558139534883721,50,7,7,0.16279069767441862,52,9,9,0.20930232558139536,60,17,17,0.3953488372093023,51,8,8,0.18604651162790697,54,11,11,0.2558139534883721,42,-1,1,0.023255813953488372,56,13,13,0.3023255813953488,57,14,14,0.32558139534883723,48,5,5,0.11627906976744186
171,183,12,12,0.07017543859649122,202,31,31,0.18128654970760233,195,24,24,0.14035087719298245,212,41,41,0.23976608187134502,202,31,31,0.18128654970760233,211,40,40,0.23391812865497075,205,34,34,0.19883040935672514,194,23,23,0.13450292397660818,205,34,34,0.19883040935672514,200,29,29,0.1695906432748538,196,25,25,0.14619883040935672
56,63,7,7,0.125,58,2,2,0.03571428571428571,63,7,7,0.125,60,4,4,0.07142857142857142,57,1,1,0.017857142857142856,60,4,4,0.07142857142857142,58,2,2,0.03571428571428571,58,2,2,0.03571428571428571,60,4,4,0.07142857142857142,57,1,1,0.017857142857142856,62,6,6,0.10714285714285714
51,50,-1,1,0.0196078431372549,63,12,12,0.23529411764705882,56,5,5,0.09803921568627451,57,6,6,0.11764705882352941,62,11,11,0.21568627450980393,55,4,4,0.0784313725490196,57,6,6,0.11764705882352941,47,-4,4,0.0784313725490196,59,8,8,0.1568627450980392,57,6,6,0.11764705882352941,52,1,1,0.0196078431372549
93,94,1,1,0.010752688172043012,88,-5,5,0.053763440860215055,91,-2,2,0.021505376344086023,97,4,4,0.043010752688172046,94,1,1,0.010752688172043012,89,-4,4,0.043010752688172046,91,-2,2,0.021505376344086023,91,-2,2,0.021505376344086023,102,9,9,0.0967741935483871,94,1,1,0.010752688172043012,99,6,6,0.06451612903225806
140,168,28,28,0.2,168,28,28,0.2,158,18,18,0.12857142857142856,172,32,32,0.22857142857142856,167,27,27,0.19285714285714287,162,22,22,0.15714285714285714,168,28,28,0.2,158,18,18,0.12857142857142856,165,25,25,0.17857142857142858,167,27,27,0.19285714285714287,158,18,18,0.12857142857142856
196,224,28,28,0.14285714285714285,259,63,63,0.32142857142857145,249,53,53,0.27040816326530615,256,60,60,0.30612244897959184,250,54,54,0.2755102040816326,233,37,37,0.18877551020408162,260,64,64,0.32653061224489793,249,53,53,0.27040816326530615,245,49,49,0.25,235,39,39,0.1989795918367347,215,19,19,0.09693877551020408
68,63,-5,5,0.07352941176470588,71,3,3,0.04411764705882353,86,18,18,0.2647058823529412,83,15,15,0.22058823529411764,76,8,8,0.11764705882352941,78,10,10,0.14705882352941177,71,3,3,0.04411764705882353,71,3,3,0.04411764705882353,81,13,13,0.19117647058823528,80,12,12,0.17647058823529413,67,-1,1,0.014705882352941176
49,43,-6,6,0.12244897959183673,55,6,6,0.12244897959183673,55,6,6,0.12244897959183673,55,6,6,0.12244897959183673,55,6,6,0.12244897959183673,55,6,6,0.12244897959183673,54,5,5,0.10204081632653061,54,5,5,0.10204081632653061,53,4,4,0.08163265306122448,51,2,2,0.04081632653061224,51,2,2,0.04081632653061224
65,69,4,4,0.06153846153846154,74,9,9,0.13846153846153847,74,9,9,0.13846153846153847,74,9,9,0.13846153846153847,74,9,9,0.13846153846153847,82,17,17,0.26153846153846155,74,9,9,0.13846153846153847,74,9,9,0.13846153846153847,75,10,10,0.15384615384615385,74,9,9,0.13846153846153847,72,7,7,0.1076923076923077
86,94,8,8,0.09302325581395349,85,-1,1,0.011627906976744186,87,1,1,0.011627906976744186,81,-5,5,0.05813953488372093,87,1,1,0.011627906976744186,81,-5,5,0.05813953488372093,85,-1,1,0.011627906976744186,87,1,1,0.011627906976744186,83,-3,3,0.03488372093023256,86,0,0,0.0,76,-10,10,0.11627906976744186
157,185,28,28,0.17834394904458598,173,16,16,0.10191082802547771,179,22,22,0.14012738853503184,170,13,13,0.08280254777070063,167,10,10,0.06369426751592357,170,13,13,0.08280254777070063,173,16,16,0.10191082802547771,173,16,16,0.10191082802547771,173,16,16,0.10191082802547771,166,9,9,0.05732484076433121,156,-1,1,0.006369426751592357
30,35,5,5,0.16666666666666666,36,6,6,0.2,32,2,2,0.06666666666666667,36,6,6,0.2,39,9,9,0.3,38,8,8,0.26666666666666666,46,16,16,0.5333333333333333,45,15,15,0.5,41,11,11,0.36666666666666664,42,12,12,0.4,38,8,8,0.26666666666666666
134,148,14,14,0.1044776119402985,152,18,18,0.13432835820895522,147,13,13,0.09701492537313433,151,17,17,0.12686567164179105,152,18,18,0.13432835820895522,151,17,17,0.12686567164179105,141,7,7,0.05223880597014925,115,-19,19,0.1417910447761194,134,0,0,0.0,151,17,17,0.12686567164179105,145,11,11,0.08208955223880597
145,155,10,10,0.06896551724137931,165,20,20,0.13793103448275862,149,4,4,0.027586206896551724,189,44,44,0.30344827586206896,176,31,31,0.21379310344827587,169,24,24,0.16551724137931034,165,20,20,0.13793103448275862,163,18,18,0.12413793103448276,189,44,44,0.30344827586206896,175,30,30,0.20689655172413793,158,13,13,0.0896551724137931
33,38,5,5,0.15151515151515152,41,8,8,0.24242424242424243,33,0,0,0.0,38,5,5,0.15151515151515152,44,11,11,0.3333333333333333,43,10,10,0.30303030303030304,38,5,5,0.15151515151515152,33,0,0,0.0,38,5,5,0.15151515151515152,44,11,11,0.3333333333333333,44,11,11,0.3333333333333333
92,100,8,8,0.08695652173913043,98,6,6,0.06521739130434782,91,-1,1,0.010869565217391304,104,12,12,0.13043478260869565,98,6,6,0.06521739130434782,88,-4,4,0.043478260869565216,98,6,6,0.06521739130434782,92,0,0,0.0,103,11,11,0.11956521739130435,105,13,13,0.14130434782608695,87,-5,5,0.05434782608695652
58,62,4,4,0.06896551724137931,62,4,4,0.06896551724137931,62,4,4,0.06896551724137931,64,6,6,0.10344827586206896,62,4,4,0.06896551724137931,62,4,4,0.06896551724137931,62,4,4,0.06896551724137931,62,4,4,0.06896551724137931,65,7,7,0.1206896551724138,62,4,4,0.06896551724137931,61,3,3,0.05172413793103448
111,129,18,18,0.16216216216216217,137,26,26,0.23423423423423423,137,26,26,0.23423423423423423,125,14,14,0.12612612612612611,142,31,31,0.27927927927927926,143,32,32,0.2882882882882883,137,26,26,0.23423423423423423,137,26,26,0.23423423423423423,124,13,13,0.11711711711711711,137,26,26,0.23423423423423423,137,26,26,0.23423423423423423
97,119,22,22,0.2268041237113402,140,43,43,0.44329896907216493,125,28,28,0.28865979381443296,115,18,18,0.18556701030927836,114,17,17,0.17525773195876287,121,24,24,0.24742268041237114,115,18,18,0.18556701030927836,105,8,8,0.08247422680412371,93,-4,4,0.041237113402061855,110,13,13,0.13402061855670103,100,3,3,0.030927835051546393
87,97,10,10,0.11494252873563218,107,20,20,0.22988505747126436,94,7,7,0.08045977011494253,107,20,20,0.22988505747126436,92,5,5,0.05747126436781609,107,20,20,0.22988505747126436,107,20,20,0.22988505747126436,94,7,7,0.08045977011494253,106,19,19,0.21839080459770116,102,15,15,0.1724137931034483,105,18,18,0.20689655172413793
74,100,26,26,0.35135135135135137,88,14,14,0.1891891891891892,99,25,25,0.33783783783783783,93,19,19,0.25675675675675674,87,13,13,0.17567567567567569,100,26,26,0.35135135135135137,83,9,9,0.12162162162162163,94,20,20,0.2702702702702703,87,13,13,0.17567567567567569,88,14,14,0.1891891891891892,89,15,15,0.20270270270270271
48,55,7,7,0.14583333333333334,46,-2,2,0.041666666666666664,43,-5,5,0.10416666666666667,52,4,4,0.08333333333333333,65,17,17,0.3541666666666667,67,19,19,0.3958333333333333,48,0,0,0.0,43,-5,5,0.10416666666666667,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,57,9,9,0.1875
298,321,23,23,0.07718120805369127,334,36,36,0.12080536912751678,391,93,93,0.31208053691275167,354,56,56,0.18791946308724833,345,47,47,0.15771812080536912,336,38,38,0.12751677852348994,333,35,35,0.1174496644295302,327,29,29,0.09731543624161074,343,45,45,0.15100671140939598,333,35,35,0.1174496644295302,291,-7,7,0.02348993288590604
57,61,4,4,0.07017543859649122,77,20,20,0.3508771929824561,92,35,35,0.6140350877192983,84,27,27,0.47368421052631576,84,27,27,0.47368421052631576,83,26,26,0.45614035087719296,77,20,20,0.3508771929824561,85,28,28,0.49122807017543857,81,24,24,0.42105263157894735,65,8,8,0.14035087719298245,67,10,10,0.17543859649122806
158,158,0,0,0.0,184,26,26,0.16455696202531644,194,36,36,0.22784810126582278,171,13,13,0.08227848101265822,203,45,45,0.2848101265822785,168,10,10,0.06329113924050633,199,41,41,0.25949367088607594,195,37,37,0.23417721518987342,207,49,49,0.310126582278481,198,40,40,0.25316455696202533,184,26,26,0.16455696202531644
126,141,15,15,0.11904761904761904,152,26,26,0.20634920634920634,141,15,15,0.11904761904761904,142,16,16,0.12698412698412698,147,21,21,0.16666666666666666,151,25,25,0.1984126984126984,152,26,26,0.20634920634920634,141,15,15,0.11904761904761904,133,7,7,0.05555555555555555,139,13,13,0.10317460317460317,116,-10,10,0.07936507936507936
56,66,10,10,0.17857142857142858,87,31,31,0.5535714285714286,65,9,9,0.16071428571428573,95,39,39,0.6964285714285714,87,31,31,0.5535714285714286,75,19,19,0.3392857142857143,87,31,31,0.5535714285714286,65,9,9,0.16071428571428573,76,20,20,0.35714285714285715,85,29,29,0.5178571428571429,71,15,15,0.26785714285714285
52,42,-10,10,0.19230769230769232,51,-1,1,0.019230769230769232,60,8,8,0.15384615384615385,61,9,9,0.17307692307692307,59,7,7,0.1346153846153846,60,8,8,0.15384615384615385,65,13,13,0.25,60,8,8,0.15384615384615385,54,2,2,0.038461538461538464,59,7,7,0.1346153846153846,46,-6,6,0.11538461538461539
173,217,44,44,0.2543352601156069,204,31,31,0.1791907514450867,213,40,40,0.23121387283236994,219,46,46,0.2658959537572254,227,54,54,0.31213872832369943,210,37,37,0.2138728323699422,203,30,30,0.17341040462427745,203,30,30,0.17341040462427745,214,41,41,0.23699421965317918,213,40,40,0.23121387283236994,201,28,28,0.16184971098265896
116,131,15,15,0.12931034482758622,138,22,22,0.1896551724137931,138,22,22,0.1896551724137931,134,18,18,0.15517241379310345,122,6,6,0.05172413793103448,126,10,10,0.08620689655172414,138,22,22,0.1896551724137931,138,22,22,0.1896551724137931,129,13,13,0.11206896551724138,137,21,21,0.1810344827586207,125,9,9,0.07758620689655173
25,23,-2,2,0.08,23,-2,2,0.08,23,-2,2,0.08,23,-2,2,0.08,26,1,1,0.04,23,-2,2,0.08,23,-2,2,0.08,23,-2,2,0.08,23,-2,2,0.08,26,1,1,0.04,23,-2,2,0.08
42,52,10,10,0.23809523809523808,58,16,16,0.38095238095238093,60,18,18,0.42857142857142855,46,4,4,0.09523809523809523,49,7,7,0.16666666666666666,49,7,7,0.16666666666666666,51,9,9,0.21428571428571427,49,7,7,0.16666666666666666,46,4,4,0.09523809523809523,51,9,9,0.21428571428571427,49,7,7,0.16666666666666666
137,124,-13,13,0.0948905109489051,169,32,32,0.23357664233576642,160,23,23,0.1678832116788321,147,10,10,0.072992700729927,185,48,48,0.35036496350364965,146,9,9,0.06569343065693431,149,12,12,0.08759124087591241,90,-47,47,0.34306569343065696,169,32,32,0.23357664233576642,149,12,12,0.08759124087591241,144,7,7,0.051094890510948905
26,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,28,2,2,0.07692307692307693,29,3,3,0.11538461538461539,29,3,3,0.11538461538461539,28,2,2,0.07692307692307693
88,83,-5,5,0.056818181818181816,86,-2,2,0.022727272727272728,56,-32,32,0.36363636363636365,89,1,1,0.011363636363636364,94,6,6,0.06818181818181818,86,-2,2,0.022727272727272728,86,-2,2,0.022727272727272728,86,-2,2,0.022727272727272728,88,0,0,0.0,96,8,8,0.09090909090909091,85,-3,3,0.03409090909090909
36,22,-14,14,0.3888888888888889,32,-4,4,0.1111111111111111,22,-14,14,0.3888888888888889,27,-9,9,0.25,22,-14,14,0.3888888888888889,32,-4,4,0.1111111111111111,32,-4,4,0.1111111111111111,22,-14,14,0.3888888888888889,22,-14,14,0.3888888888888889,22,-14,14,0.3888888888888889,33,-3,3,0.08333333333333333
65,57,-8,8,0.12307692307692308,54,-11,11,0.16923076923076924,58,-7,7,0.1076923076923077,62,-3,3,0.046153846153846156,61,-4,4,0.06153846153846154,54,-11,11,0.16923076923076924,60,-5,5,0.07692307692307693,46,-19,19,0.2923076923076923,71,6,6,0.09230769230769231,66,1,1,0.015384615384615385,53,-12,12,0.18461538461538463
58,57,-1,1,0.017241379310344827,65,7,7,0.1206896551724138,82,24,24,0.41379310344827586,77,19,19,0.3275862068965517,67,9,9,0.15517241379310345,73,15,15,0.25862068965517243,79,21,21,0.3620689655172414,79,21,21,0.3620689655172414,70,12,12,0.20689655172413793,69,11,11,0.1896551724137931,73,15,15,0.25862068965517243
28,52,24,24,0.8571428571428571,41,13,13,0.4642857142857143,55,27,27,0.9642857142857143,43,15,15,0.5357142857142857,47,19,19,0.6785714285714286,39,11,11,0.39285714285714285,41,13,13,0.4642857142857143,44,16,16,0.5714285714285714,39,11,11,0.39285714285714285,47,19,19,0.6785714285714286,29,1,1,0.03571428571428571
52,84,32,32,0.6153846153846154,79,27,27,0.5192307692307693,77,25,25,0.4807692307692308,60,8,8,0.15384615384615385,69,17,17,0.3269230769230769,77,25,25,0.4807692307692308,71,19,19,0.36538461538461536,69,17,17,0.3269230769230769,68,16,16,0.3076923076923077,55,3,3,0.057692307692307696,70,18,18,0.34615384615384615
49,50,1,1,0.02040816326530612,47,-2,2,0.04081632653061224,47,-2,2,0.04081632653061224,47,-2,2,0.04081632653061224,53,4,4,0.08163265306122448,42,-7,7,0.14285714285714285,65,16,16,0.32653061224489793,38,-11,11,0.22448979591836735,47,-2,2,0.04081632653061224,50,1,1,0.02040816326530612,45,-4,4,0.08163265306122448
64,69,5,5,0.078125,77,13,13,0.203125,80,16,16,0.25,70,6,6,0.09375,65,1,1,0.015625,74,10,10,0.15625,77,13,13,0.203125,77,13,13,0.203125,71,7,7,0.109375,64,0,0,0.0,63,-1,1,0.015625
183,169,-14,14,0.07650273224043716,182,-1,1,0.00546448087431694,179,-4,4,0.02185792349726776,191,8,8,0.04371584699453552,194,11,11,0.060109289617486336,178,-5,5,0.0273224043715847,181,-2,2,0.01092896174863388,181,-2,2,0.01092896174863388,192,9,9,0.04918032786885246,194,11,11,0.060109289617486336,185,2,2,0.01092896174863388
161,155,-6,6,0.037267080745341616,147,-14,14,0.08695652173913043,141,-20,20,0.12422360248447205,149,-12,12,0.07453416149068323,149,-12,12,0.07453416149068323,144,-17,17,0.10559006211180125,147,-14,14,0.08695652173913043,151,-10,10,0.062111801242236024,152,-9,9,0.055900621118012424,149,-12,12,0.07453416149068323,140,-21,21,0.13043478260869565
58,72,14,14,0.2413793103448276,59,1,1,0.017241379310344827,72,14,14,0.2413793103448276,81,23,23,0.39655172413793105,69,11,11,0.1896551724137931,80,22,22,0.3793103448275862,59,1,1,0.017241379310344827,63,5,5,0.08620689655172414,63,5,5,0.08620689655172414,65,7,7,0.1206896551724138,64,6,6,0.10344827586206896
133,148,15,15,0.11278195488721804,124,-9,9,0.06766917293233082,122,-11,11,0.08270676691729323,162,29,29,0.21804511278195488,149,16,16,0.12030075187969924,157,24,24,0.18045112781954886,117,-16,16,0.12030075187969924,93,-40,40,0.3007518796992481,138,5,5,0.03759398496240601,136,3,3,0.022556390977443608,128,-5,5,0.03759398496240601
41,45,4,4,0.0975609756097561,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,60,19,19,0.4634146341463415,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,59,18,18,0.43902439024390244,51,10,10,0.24390243902439024
137,153,16,16,0.11678832116788321,134,-3,3,0.021897810218978103,165,28,28,0.20437956204379562,178,41,41,0.29927007299270075,160,23,23,0.1678832116788321,163,26,26,0.1897810218978102,152,15,15,0.10948905109489052,159,22,22,0.16058394160583941,161,24,24,0.17518248175182483,149,12,12,0.08759124087591241,155,18,18,0.13138686131386862
86,112,26,26,0.3023255813953488,98,12,12,0.13953488372093023,104,18,18,0.20930232558139536,101,15,15,0.1744186046511628,101,15,15,0.1744186046511628,93,7,7,0.08139534883720931,100,14,14,0.16279069767441862,97,11,11,0.12790697674418605,103,17,17,0.19767441860465115,105,19,19,0.22093023255813954,104,18,18,0.20930232558139536
79,90,11,11,0.13924050632911392,95,16,16,0.20253164556962025,94,15,15,0.189873417721519,94,15,15,0.189873417721519,94,15,15,0.189873417721519,99,20,20,0.25316455696202533,95,16,16,0.20253164556962025,94,15,15,0.189873417721519,94,15,15,0.189873417721519,89,10,10,0.12658227848101267,90,11,11,0.13924050632911392
26,44,18,18,0.6923076923076923,43,17,17,0.6538461538461539,43,17,17,0.6538461538461539,27,1,1,0.038461538461538464,38,12,12,0.46153846153846156,43,17,17,0.6538461538461539,43,17,17,0.6538461538461539,43,17,17,0.6538461538461539,27,1,1,0.038461538461538464,38,12,12,0.46153846153846156,44,18,18,0.6923076923076923
64,45,-19,19,0.296875,57,-7,7,0.109375,58,-6,6,0.09375,60,-4,4,0.0625,68,4,4,0.0625,50,-14,14,0.21875,60,-4,4,0.0625,49,-15,15,0.234375,69,5,5,0.078125,72,8,8,0.125,57,-7,7,0.109375
150,139,-11,11,0.07333333333333333,197,47,47,0.31333333333333335,182,32,32,0.21333333333333335,168,18,18,0.12,177,27,27,0.18,167,17,17,0.11333333333333333,178,28,28,0.18666666666666668,173,23,23,0.15333333333333332,160,10,10,0.06666666666666667,172,22,22,0.14666666666666667,156,6,6,0.04
54,60,6,6,0.1111111111111111,63,9,9,0.16666666666666666,63,9,9,0.16666666666666666,63,9,9,0.16666666666666666,63,9,9,0.16666666666666666,61,7,7,0.12962962962962962,63,9,9,0.16666666666666666,61,7,7,0.12962962962962962,63,9,9,0.16666666666666666,63,9,9,0.16666666666666666,56,2,2,0.037037037037037035
72,72,0,0,0.0,78,6,6,0.08333333333333333,100,28,28,0.3888888888888889,90,18,18,0.25,103,31,31,0.4305555555555556,81,9,9,0.125,84,12,12,0.16666666666666666,84,12,12,0.16666666666666666,88,16,16,0.2222222222222222,95,23,23,0.3194444444444444,84,12,12,0.16666666666666666
46,27,-19,19,0.41304347826086957,35,-11,11,0.2391304347826087,35,-11,11,0.2391304347826087,38,-8,8,0.17391304347826086,47,1,1,0.021739130434782608,40,-6,6,0.13043478260869565,35,-11,11,0.2391304347826087,26,-20,20,0.43478260869565216,44,-2,2,0.043478260869565216,41,-5,5,0.10869565217391304,44,-2,2,0.043478260869565216
85,93,8,8,0.09411764705882353,101,16,16,0.18823529411764706,99,14,14,0.16470588235294117,111,26,26,0.3058823529411765,104,19,19,0.2235294117647059,94,9,9,0.10588235294117647,92,7,7,0.08235294117647059,84,-1,1,0.011764705882352941,97,12,12,0.1411764705882353,97,12,12,0.1411764705882353,97,12,12,0.1411764705882353
45,54,9,9,0.2,68,23,23,0.5111111111111111,57,12,12,0.26666666666666666,64,19,19,0.4222222222222222,55,10,10,0.2222222222222222,55,10,10,0.2222222222222222,57,12,12,0.26666666666666666,50,5,5,0.1111111111111111,53,8,8,0.17777777777777778,52,7,7,0.15555555555555556,55,10,10,0.2222222222222222
27,42,15,15,0.5555555555555556,46,19,19,0.7037037037037037,51,24,24,0.8888888888888888,46,19,19,0.7037037037037037,59,32,32,1.1851851851851851,57,30,30,1.1111111111111112,38,11,11,0.4074074074074074,29,2,2,0.07407407407407407,46,19,19,0.7037037037037037,35,8,8,0.2962962962962963,35,8,8,0.2962962962962963
69,74,5,5,0.07246376811594203,80,11,11,0.15942028985507245,69,0,0,0.0,77,8,8,0.11594202898550725,75,6,6,0.08695652173913043,75,6,6,0.08695652173913043,76,7,7,0.10144927536231885,39,-30,30,0.43478260869565216,79,10,10,0.14492753623188406,75,6,6,0.08695652173913043,75,6,6,0.08695652173913043
53,62,9,9,0.16981132075471697,59,6,6,0.11320754716981132,65,12,12,0.22641509433962265,63,10,10,0.18867924528301888,64,11,11,0.20754716981132076,63,10,10,0.18867924528301888,60,7,7,0.1320754716981132,44,-9,9,0.16981132075471697,63,10,10,0.18867924528301888,64,11,11,0.20754716981132076,65,12,12,0.22641509433962265
111,114,3,3,0.02702702702702703,130,19,19,0.17117117117117117,119,8,8,0.07207207207207207,128,17,17,0.15315315315315314,130,19,19,0.17117117117117117,127,16,16,0.14414414414414414,127,16,16,0.14414414414414414,112,1,1,0.009009009009009009,131,20,20,0.18018018018018017,126,15,15,0.13513513513513514,137,26,26,0.23423423423423423
